name;adddate;application;conscurvature;convex;density;dualbound;formats;gap;initinfeasibility;laghessianavgblocksize;laghessianmaxblocksize;laghessianminblocksize;maxcoef;mincoef;nbinvars;ncons;ncontvars;ngennlcons;ngennlfunc;nintvars;njacobiannlnz;njacobiannz;nlaghessianblocks;nlaghessiandiagnz;nlaghessiannz;nldensity;nlincons;nlinfunc;nlnz;nloperands;nnlbinvars;nnlfunc;nnlintvars;nnlsemi;nnlvars;nobjnlnz;nobjnz;npolynomcons;npolynomfunc;nquadcons;nquadfunc;nsemi;nsignomcons;nsignomfunc;nsos1;nsos2;nvars;nz;objcurvature;objsense;objtype;opabs;opcentropy;opcos;opcvpower;opdiv;operrorf;opexp;opgamma;oplog;oplog10;opmin;opmod;opmul;oppower;oprpower;opsignpower;opsin;opsqr;opsqrt;optanh;opvcpower;primalbound;probtype;references;source;sourceids
waste;2001-05-01;Waste Water Treatment;indefinite;False;0.0018677770663976356;598.9191764;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;25500.0;19.285714;31;12;1300.0;0.004;400;1991;2084;0;0;0;2736;9239;28;0;2736;0.003703703703703704;623;624;2736;set();0;1368;0;0;540;0;3;0;0;1368;1368;0;0;0;0;0;2484;9242;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;598.9191764;MBQCP;;GAMSCLIENT;['GAMS clients']
wastepaper3;2015-06-03;Waste paper treatment;indefinite;False;0.1098014888337469;0.01891824207;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};6.655480965578474e-06;1.0;5.0;6;3;1.0;0.06;27;30;25;0;0;0;108;176;9;3;111;0.15;14;15;108;set();24;16;0;0;45;0;1;0;0;10;10;0;6;6;0;0;52;177;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;0.01891836798;MBNLP;['FuegenschuhHaynMichaels2014'];;['other']
wastepaper4;2015-06-03;Waste paper treatment;indefinite;False;0.09244264507422402;0.00347913949;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};6.66745327883277e-06;1.0;5.666667;7;3;1.0;0.06;44;38;32;0;0;0;176;273;12;4;180;0.12941176470588237;18;19;176;set();40;20;0;0;68;0;1;0;0;12;12;0;8;8;0;0;76;274;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;0.003479162687;MBNLP;['FuegenschuhHaynMichaels2014'];;['other']
wastepaper5;2015-06-03;Waste paper treatment;indefinite;False;0.07999181669394435;0.0;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;1.0;6.333333;8;3;1.0;0.06;65;46;39;0;0;0;260;390;15;5;265;0.11403508771929824;22;23;260;set();60;24;0;0;95;0;1;0;0;14;14;0;10;10;0;0;104;391;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;0.0008212036779;MBNLP;['FuegenschuhHaynMichaels2014'];;['other']
wastepaper6;2015-06-03;Waste paper treatment;indefinite;False;0.07058823529411765;0.0;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;1.0;7.0;9;3;1.0;0.06;90;54;46;0;0;0;360;527;18;6;366;0.10204081632653061;26;27;360;set();84;28;0;0;126;0;1;0;0;16;16;0;12;12;0;0;136;528;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;0.0001263745072;MBNLP;['FuegenschuhHaynMichaels2014'];;['other']
wastewater02m1;2014-08-15;Waste Water Treatment;indefinite;False;0.21052631578947367;130.7025442;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};7.650960023407285e-10;60.0;3.0;4;2;800.0;0.01;0;14;19;0;0;0;16;58;4;0;16;0.4444444444444444;11;12;16;set();0;3;0;0;12;0;2;0;0;3;3;0;0;0;0;0;19;60;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;130.7025443;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex02_M1.gms);['ANTIGONE test library']
wastewater02m2;2014-08-15;Waste Water Treatment;indefinite;False;0.07696476964769648;130.7025442;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};7.650960023407285e-10;24000.0;5.0;5;5;24000.0;0.01;0;44;41;0;0;0;24;140;2;0;24;0.2;32;33;24;set();0;12;0;0;10;0;2;0;0;12;12;0;0;0;0;0;41;142;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;130.7025443;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex02_M2.gms);['ANTIGONE test library']
wastewater04m1;2014-08-15;Waste Water Treatment;indefinite;False;0.17588932806324112;89.83606551;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};6.678832674138364e-10;40.0;4.0;5;3;200.0;0.024;0;21;23;0;0;0;32;87;4;0;32;0.3333333333333333;15;16;32;set();0;6;0;0;16;0;2;0;0;6;6;0;0;0;0;0;23;89;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;89.83606557;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex04_M1.gms);['ANTIGONE test library']
wastewater04m2;2014-08-15;Waste Water Treatment;indefinite;False;0.0581267217630854;89.83606557;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;8000.0;6.0;6;6;8000.0;0.024;0;65;55;0;0;0;36;209;2;0;36;0.16666666666666666;47;48;36;set();0;18;0;0;12;0;2;0;0;18;18;0;0;0;0;0;55;211;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;89.83606557;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex04_M2.gms);['ANTIGONE test library']
wastewater05m1;2014-08-15;Waste Water Treatment;indefinite;False;0.11346765641569459;229.7008392;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};8.706978052175711e-10;56.5;5.5;7;4;16780.0;0.001;0;40;46;0;0;0;90;211;6;0;90;0.22727272727272727;28;29;90;set();0;12;0;0;33;0;3;0;0;12;12;0;0;0;0;0;46;214;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;229.7008394;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex05_M1.gms);['ANTIGONE test library']
wastewater05m2;2014-08-15;Waste Water Treatment;indefinite;False;0.027206173328056985;229.7008393;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};4.3534884055246194e-10;548706.0;8.0;8;8;548706.0;0.001;0;151;133;0;0;0;96;547;3;0;96;0.08333333333333333;103;104;96;set();0;48;0;0;24;0;3;0;0;48;48;0;0;0;0;0;133;550;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;229.7008394;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex05_M2.gms);['ANTIGONE test library']
wastewater11m1;2014-08-15;Waste Water Treatment;indefinite;False;0.07922743397713836;2127.115382;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.4103607784979883e-09;450.0;5.5;9;2;500.0;0.1;0;42;118;0;0;0;126;395;14;0;126;0.20454545454545456;34;35;126;set();0;8;0;0;77;0;7;0;0;8;8;0;0;0;0;0;118;402;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;2127.115385;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex11_M1.gms);['ANTIGONE test library']
wastewater11m2;2014-08-15;Waste Water Treatment;indefinite;False;0.01445858871601446;1492.570481;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.4251356382010613;115000.0;10.0;10;10;115000.0;0.1;0;251;303;0;0;0;224;1097;7;0;224;0.02857142857142857;139;140;224;set();0;112;0;0;70;0;7;0;0;112;112;0;0;0;0;0;303;1104;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;2127.115385;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex11_M2.gms);['ANTIGONE test library']
wastewater12m1;2014-08-15;Waste Water Treatment;indefinite;False;0.060432793807178045;1201.038279;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.5236816600999435e-07;350.0;7.0;12;2;330.0;0.05;0;57;196;0;0;0;240;677;20;0;240;0.15584415584415584;46;47;240;set();0;11;0;0;140;0;10;0;0;11;11;0;0;0;0;0;196;687;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;1201.038462;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex12_M1.gms);['ANTIGONE test library']
wastewater12m2;2014-08-15;Waste Water Treatment;indefinite;False;0.009105677154582763;887.5216412;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.3532497758320578;30000.0;13.0;13;13;30000.0;0.05;0;407;516;0;0;0;440;1907;10;0;440;0.015384615384615385;187;188;440;set();0;220;0;0;130;0;10;0;0;220;220;0;0;0;0;0;516;1917;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;1201.038462;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex12_M2.gms);['ANTIGONE test library']
wastewater13m1;2014-08-15;Waste Water Treatment;indefinite;False;0.04269508850660683;1564.957982;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};6.389948629062173e-10;530.0;9.5;17;2;500.0;0.05;0;83;382;0;0;0;510;1355;30;0;510;0.1118421052631579;67;68;510;set();0;16;0;0;285;0;15;0;0;16;16;0;0;0;0;0;382;1370;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;1564.957983;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex13_M1.gms);['ANTIGONE test library']
wastewater13m2;2014-08-15;Waste Water Treatment;indefinite;False;0.004807402736445914;1192.021608;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.3128604150269732;100000.0;18.0;18;18;100000.0;0.05;0;782;1039;0;0;0;960;3896;15;0;960;0.007407407407407408;302;303;960;set();0;480;0;0;270;0;15;0;0;480;480;0;0;0;0;0;1039;3911;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;1564.957983;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex13_M2.gms);['ANTIGONE test library']
wastewater14m1;2014-08-15;Waste Water Treatment;indefinite;False;0.09200690051753882;512.9441691;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.00011053639638710966;120.0;5.5;8;3;200.0;0.1;0;46;74;0;0;0;140;315;10;0;140;0.21212121212121213;34;35;140;set();0;12;0;0;55;0;5;0;0;12;12;0;0;0;0;0;74;320;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;513.0008681;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex14_M1.gms);['ANTIGONE test library']
wastewater14m2;2014-08-15;Waste Water Treatment;indefinite;False;0.01974671669793621;403.9116969;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.2700817333027329;16800.0;9.0;9;9;16800.0;0.1;0;204;208;0;0;0;180;837;5;0;180;0.044444444444444446;114;115;180;set();0;90;0;0;45;0;5;0;0;90;90;0;0;0;0;0;208;842;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;513.0008681;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex14_M2.gms);['ANTIGONE test library']
wastewater15m1;2014-08-15;Waste Water Treatment;indefinite;False;0.11346765641569459;2446.428569;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};8.175181539816337e-10;900.0;5.5;7;4;350.0;0.1;0;40;46;0;0;0;90;211;6;0;90;0.22727272727272727;28;29;90;set();0;12;0;0;33;0;3;0;0;12;12;0;0;0;0;0;46;214;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;2446.428571;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex15_M1.gms);['ANTIGONE test library']
wastewater15m2;2014-08-15;Waste Water Treatment;indefinite;False;0.027206173328056985;2446.428569;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};8.175181539816337e-10;90000.0;8.0;8;8;90000.0;0.1;0;151;133;0;0;0;96;547;3;0;96;0.08333333333333333;103;104;96;set();0;48;0;0;24;0;3;0;0;48;48;0;0;0;0;0;133;550;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;2446.428571;QCP;['CastroMatosNovais2007', 'CastroTelesNovais2009'];ANTIGONELIB(Other_MIQCQP/castro_etal_2007_wts_Ex15_M2.gms);['ANTIGONE test library']
water;2001-07-31;Water Network Design;indefinite;False;0.1050656660412758;670.3632024;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.34986848332413784;723.6299865;2.0;2;2;2501.999;0.069;0;25;41;14;14;0;46;109;16;28;60;0.08984375;9;10;46;{'div', 'abs', 'mul', 'vcpower'};0;16;0;0;32;0;3;0;0;1;1;0;1;1;0;0;41;112;linear;min;linear;True;;;;True;;;;;;;;True;;;;;;;;True;904.9021593;NLP;['g00008', 'g00006'];GAMSMODELLIB;['GAMS Model Library']
water3;2001-05-01;Water Network Design;indefinite;False;0.028093645484949834;0.0;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;9717.263209;2.875;3;2;63468.46;0.01375028;28;137;153;0;0;0;46;753;16;28;116;0.06666666666666667;122;123;46;set();0;15;0;0;46;0;3;14;14;1;1;0;0;0;14;0;195;756;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;907.0169959;MBNLP;['g00008', 'g00006'];modified GAMSMODELLIB(waterx);['GAMS Model Library']
water4;2001-05-01;Water Network Design;indefinite;False;0.028093645484949834;660.0741758;{'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.37411374229374894;9717.263209;2.875;3;2;63468.46;0.01375028;126;137;69;0;0;0;46;753;16;28;116;0.06666666666666667;122;123;46;set();0;15;0;0;46;0;3;14;14;1;1;0;0;0;0;0;195;756;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;907.0169959;MBNLP;['g00008', 'g00006'];modified GAMSMODELLIB(waterx);['GAMS Model Library']
watercontamination0202;2014-02-21;Water Network Contamination;linear;True;1.846503673671194e-05;125.1956151;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;2.0;1.0;1;1;15692.1;3.78541e-05;7;107209;106704;0;0;0;0;207232;4017;4017;4017;1.0;107209;107209;4017;set();0;1;0;0;4017;4017;4017;0;0;0;1;0;0;0;0;0;106711;211249;convex;min;quadratic;;;;;;;;;;;;;;;;;;;;;;125.1956151;MBQP;['LairdBieglerBloemenWaanders2006'];CMUIBMMINLP(Water0202.nl);['Bonmin test library']
watercontamination0202r;2014-02-21;Water Network Contamination;linear;True;0.012007945106536655;97.90443677;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};1.8793836733964566e-07;6.08456;94.0;94;94;425.9192;0.0001;7;283;188;0;0;0;0;571;1;94;8836;1.0;283;283;94;set();0;1;0;0;94;94;94;0;0;0;1;0;0;0;0;0;195;665;convex;min;quadratic;;;;;;;;;;;;;;;;;;;;;;97.90445517;MBQP;['LairdBieglerBloemenWaanders2006'];CMUIBMMINLP(Water0202R.nl);['Bonmin test library']
watercontamination0303;2014-02-21;Water Network Contamination;linear;True;1.8422696264838368e-05;207.9850348;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;3.0;1.0;1;1;15692.1;3.78541e-05;14;108217;107208;0;0;0;0;209244;4521;4521;4521;1.0;108217;108217;4521;set();0;1;0;0;4521;4521;4521;0;0;0;1;0;0;0;0;0;107222;213765;convex;min;quadratic;;;;;;;;;;;;;;;;;;;;;;207.9850348;MBQP;['LairdBieglerBloemenWaanders2006'];CMUIBMMINLP(Water0303.nl);['Bonmin test library']
watercontamination0303r;2014-02-21;Water Network Contamination;linear;True;0.006120025433871933;424.5441039;{'lp', 'pip', 'gms', 'ams', 'osil', 'nl', 'py', 'mod'};8.90366858999492e-08;6.20126;185.0;185;185;868.1764;0.0001;14;556;370;0;0;0;0;1124;1;185;34225;1.0;556;556;185;set();0;1;0;0;185;185;185;0;0;0;1;0;0;0;0;0;384;1309;convex;min;quadratic;;;;;;;;;;;;;;;;;;;;;;424.5441417;MBQP;['LairdBieglerBloemenWaanders2006'];CMUIBMMINLP(Water0303R.nl);['Bonmin test library']
waterful2;2001-05-01;Water Network Design;indefinite;False;0.010259340222575518;0.0;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};inf;7553.465819;2.0;2;2;98671.17;0.01102797;56;383;517;0;0;0;116;2475;58;56;172;0.017543859649122806;326;327;116;set();0;57;0;0;116;0;3;56;56;1;1;0;0;0;56;0;629;2478;linear;min;linear;;;;;;;;;;;;;;;;;;;;;;1012.609288;MBNLP;['g00008', 'g00006'];modified GAMSMODELLIB(waterx);['GAMS Model Library']
waternd1;2013-09-25;Water Network Design;indefinite;False;0.04842342342342342;606763.1675;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.0;2500.0;2.882353;5;1;16800.0;0.001;20;83;54;0;1;0;92;258;17;22;106;0.1368547418967587;67;67;114;{'vcpower'};0;17;0;0;49;22;43;0;0;16;16;0;0;0;0;0;74;301;concave;min;nonlinear;;;;;;;;;;;;;;;;;;;;;True;606763.1675;MBNLP;['MINLP101'];MINLPORG(101,WaterNetwokProblem-B-Eps.gms);['minlp.org']
waternd2;2013-09-25;Water Network Design;indefinite;False;0.019827586206896553;1051292.159;{'gms', 'ams', 'osil', 'nl', 'py', 'mod'};0.010837068366263775;6500.0;4.645161;8;1;16800.0;0.001;72;249;160;0;1;0;450;1002;31;75;513;0.0792572463768116;204;204;525;{'vcpower'};0;46;0;0;144;75;148;0;0;45;45;0;0;0;0;0;232;1150;concave;min;nonlinear;;;;;;;;;;;;;;;;;;;;;True;1062685.084;MBNLP;['MINLP101'];MINLPORG(101,Ex_2__WaterNetwokProblem-B-Eps.gms);['minlp.org']
waternd_blacksburg;2013-09-25;Water Network Design;indefinite;False;0.015220212573719055;107758.746;{'osil', 'gms', 'ams', 'py'};0.0973688687876899;1.0;2.805556;66;1;168844.5;0.0005067115;490;205;101;35;35;0;140;1363;36;70;210;0.039603960396039604;170;171;140;{'signpower', 'mul', 'vcpower'};0;35;0;0;101;0;490;0;0;0;0;0;0;0;0;0;591;1853;linear;min;linear;;;;;;;;;;;;;True;;;True;;;;;True;118251.0932;MBNLP;['MINLP134', 'BrAmLeLoTo08'];MINLPORG(134,water.gms);['minlp.org']
waternd_fossiron;2013-09-25;Water Network Design;indefinite;False;0.009774469046390797;175664.3624;{'osil', 'gms', 'ams', 'py'};0.016109007890606673;1.0;2.59322;95;1;90410.28;0.002827433;754;326;153;58;58;0;232;2145;59;116;348;0.026143790849673203;268;269;232;{'signpower', 'mul', 'vcpower'};0;58;0;0;153;0;754;0;0;0;0;0;0;0;0;0;907;2899;linear;min;linear;;;;;;;;;;;;;True;;;True;;;;;True;178494.141;MBNLP;['MINLP134', 'BrAmLeLoTo08'];MINLPORG(134,water.gms);['minlp.org']
waternd_fosspoly0;2013-09-25;Water Network Design;indefinite;False;0.010148091010049619;67559218.09;{'osil', 'gms', 'ams', 'py'};0.046200798325432516;1.0;2.59322;95;1;41495810.0;0.002827433;406;326;153;58;58;0;232;1449;59;116;348;0.026143790849673203;268;269;232;{'signpower', 'mul', 'vcpower'};0;58;0;0;153;0;406;0;0;0;0;0;0;0;0;0;559;1855;linear;min;linear;;;;;;;;;;;;;True;;;True;;;;;True;70680507.9;MBNLP;['MINLP134', 'BrAmLeLoTo08'];MINLPORG(134,water.gms);['minlp.org']
waternd_fosspoly1;2013-09-25;Water Network Design;indefinite;False;0.009555237404313873;25578.52896;{'osil', 'gms', 'ams', 'py'};11.624738455639475;1.0;2.59322;95;1;74077.98;0.0002010619;1276;326;153;58;58;0;232;3189;59;116;348;0.026143790849673203;268;269;232;{'signpower', 'mul', 'vcpower'};0;58;0;0;153;0;1276;0;0;0;0;0;0;0;0;0;1429;4465;linear;min;linear;;;;;;;;;;;;;True;;;True;;;;;True;322922.2382;MBNLP;['MINLP134', 'BrAmLeLoTo08'];MINLPORG(134,water.gms);['minlp.org']
waternd_hanoi;2013-09-25;Water Network Design;indefinite;False;0.016040255341323605;5809007.699;{'osil', 'gms', 'ams', 'py'};0.051749492611578025;1.651544268;2.857143;66;1;973980.0;0.07296588;204;201;100;34;34;0;136;781;35;68;204;0.04;167;168;136;{'signpower', 'mul', 'vcpower'};0;34;0;0;100;0;204;0;0;0;0;0;0;0;0;0;304;985;linear;min;linear;;;;;;;;;;;;;True;;;True;;;;;True;6109620.9;MBNLP;['MINLP134', 'BrAmLeLoTo08'];MINLPORG(134,water.gms);['minlp.org']
waternd_modena;2015-12-24;Water Network Design;indefinite;False;0.0017002040116059363;2082121.462;{'osil', 'gms', 'ams', 'py'};0.2393030757780067;1.0;2.849057;589;1;428148.9;0.007853982;4121;1853;906;317;317;0;1268;11725;318;634;1902;0.004415011037527594;1536;1537;1268;{'signpower', 'mul', 'vcpower'};0;317;0;0;906;0;4121;0;0;0;0;0;0;0;0;0;5027;15846;linear;min;linear;;;;;;;;;;;;;True;;;True;;;;;True;2580379.532;MBNLP;['MINLP134', 'BrAmLeLoTo08'];MINLPORG(134,water.gms);['minlp.org']
waternd_pescara;2013-09-25;Water Network Design;indefinite;False;0.005634788236795566;1570815.671;{'osil', 'gms', 'ams', 'py'};0.16973649036125502;1.0;2.69;170;1;903104.7;0.007853982;1287;563;269;99;99;0;396;3658;100;198;594;0.01486988847583643;464;465;396;{'signpower', 'mul', 'vcpower'};0;99;0;0;269;0;1287;0;0;0;0;0;0;0;0;0;1556;4945;linear;min;linear;;;;;;;;;;;;;True;;;True;;;;;True;1837440.41;MBNLP;['MINLP134', 'BrAmLeLoTo08'];MINLPORG(134,water.gms);['minlp.org']
waternd_shamir;2013-09-25;Water Network Design;indefinite;False;0.06666666666666667;;{'osil', 'gms', 'ams', 'py'};inf;1.0;2.555556;15;1;550000.0;0.0005067075;112;46;23;8;8;0;32;311;9;16;48;0.17391304347826086;38;39;32;{'signpower', 'mul', 'vcpower'};0;8;0;0;23;0;112;0;0;0;0;0;0;0;0;0;135;423;linear;min;linear;;;;;;;;;;;;;True;;;True;;;;;True;419000.0;MBNLP;['MINLP134', 'BrAmLeLoTo08'];MINLPORG(134,water.gms);['minlp.org']
waterno1_01;2014-08-12;Water Network Operation;indefinite;False;0.01681110995092409;151.0556006;{'osil', 'gms', 'ams', 'py'};0.0;5795.625579;1.352941;2;1;60159.77;0.0001805195;15;182;142;22;22;0;58;471;34;34;58;0.027410207939508508;136;137;58;{'signpower'};0;46;0;0;46;0;12;0;0;24;24;0;0;0;0;0;157;483;linear;min;linear;;;;;;;;;;;;;;;;True;;;;;;151.0556006;MBNLP;['Huang2011', 'GleixnerHeldHuangVigerske2012'];;['other']
waterno1_02;2014-08-12;Water Network Operation;indefinite;False;0.008216476774758983;300.4318489;{'osil', 'gms', 'ams', 'py'};0.0013663804337092308;5795.625579;1.352941;2;1;60159.77;0.0001805195;30;391;296;44;44;0;116;1014;68;68;116;0.013705103969754254;299;300;116;{'signpower'};0;92;0;0;92;0;36;0;0;48;48;0;0;0;0;0;326;1050;linear;min;linear;;;;;;;;;;;;;;;;True;;;;;;300.8423531;MBNLP;['Huang2011', 'GleixnerHeldHuangVigerske2012'];;['other']
waterno1_03;2014-08-12;Water Network Operation;indefinite;False;0.005435385468663339;398.1038027;{'osil', 'gms', 'ams', 'py'};0.010747718738130968;5795.625579;1.352941;2;1;60159.77;0.0001805195;45;600;450;66;66;0;174;1557;102;102;174;0.009136735979836169;462;463;174;{'signpower'};0;138;0;0;138;0;60;0;0;72;72;0;0;0;0;0;495;1617;linear;min;linear;;;;;;;;;;;;;;;;True;;;;;;402.3825104;MBNLP;['Huang2011', 'GleixnerHeldHuangVigerske2012'];;['other']
waterno1_04;2014-08-12;Water Network Operation;indefinite;False;0.004060687193217314;457.815738;{'osil', 'gms', 'ams', 'py'};0.031194530494711787;5795.625579;1.352941;2;1;60159.77;0.0001805195;60;809;604;88;88;0;232;2100;136;136;232;0.006852551984877127;625;626;232;{'signpower'};0;184;0;0;184;0;84;0;0;96;96;0;0;0;0;0;664;2184;linear;min;linear;;;;;;;;;;;;;;;;True;;;;;;472.097085;MBNLP;['Huang2011', 'GleixnerHeldHuangVigerske2012'];;['other']
waterno1_06;2014-08-12;Water Network Operation;indefinite;False;0.002696561274844448;619.1432623;{'osil', 'gms', 'ams', 'py'};0.1106847960283457;5795.625579;1.352941;2;1;60159.77;0.0001805195;90;1227;912;132;132;0;348;3186;204;204;348;0.004568367989918084;951;952;348;{'signpower'};0;276;0;0;276;0;132;0;0;144;144;0;0;0;0;0;1002;3318;linear;min;linear;;;;;;;;;;;;;;;;True;;;;;;687.673008;MBNLP;['Huang2011', 'GleixnerHeldHuangVigerske2012'];;['other']
waterno1_09;2014-08-12;Water Network Operation;indefinite;False;0.0017930154919539368;892.2281587;{'osil', 'gms', 'ams', 'py'};0.19379492186385763;5795.625579;1.352941;2;1;60159.77;0.0001805195;135;1854;1374;198;198;0;522;4815;306;306;522;0.0030455786599453897;1440;1441;522;{'signpower'};0;414;0;0;414;0;204;0;0;216;216;0;0;0;0;0;1509;5019;linear;min;linear;;;;;;;;;;;;;;;;True;;;;;;1065.137445;MBNLP;['Huang2011', 'GleixnerHeldHuangVigerske2012'];;['other']
waterno1_12;2014-08-12;Water Network Operation;indefinite;False;0.0013430029546065002;1191.824145;{'osil', 'gms', 'ams', 'py'};0.1940632122367347;5795.625579;1.352941;2;1;60159.77;0.0001805195;180;2481;1836;264;264;0;696;6444;408;408;696;0.002284183994959042;1929;1930;696;{'signpower'};0;552;0;0;552;0;276;0;0;288;288;0;0;0;0;0;2016;6720;linear;min;linear;;;;;;;;;;;;;;;;True;;;;;;1423.113367;MBNLP;['Huang2011', 'GleixnerHeldHuangVigerske2012'];;['other']
waterno1_18;2014-08-12;Water Network Operation;indefinite;False;0.0008941632921322111;1542.536401;{'osil', 'gms', 'ams', 'py'};0.23522600099730148;5795.625579;1.352941;2;1;60159.77;0.0001805195;270;3735;2760;396;396;0;1044;9702;612;612;1044;0.0015227893299726949;2907;2908;1044;{'signpower'};0;828;0;0;828;0;420;0;0;432;432;0;0;0;0;0;3030;10122;linear;min;linear;;;;;;;;;;;;;;;;True;;;;;;1905.38107;MBNLP;['Huang2011', 'GleixnerHeldHuangVigerske2012'];;['other']
